-1.9375,10.25,0.0625
-2.5,8.9375,0.6875
-0.75,8.75,0.625
-0.0625,7.625,-0.1875
-0.875,7.0625,-0.5625
-1.25,7.25,0.1875
-0.5,6.9375,0.375
0.4375,5.5625,-0.125
-0.6875,4.5,-0.375
0.375,3,-0.1875
1.25,1.625,-0.5
-0.0625,1.125,-0.8125
-0.5,0.375,-1.3125
1,-0.0625,-0.5625
1.625,0,-0.25
-0.4375,-0.125,-0.375
-1.5,-0.375,-0.5625
0.0625,-0.625,-0.375
1.125,-1.5,-0.5
0.125,-1.8125,-0.3125
-0.1875,-1.625,-0.0625
-0.5,-1.3125,-0.625
-0.375,-0.75,-0.5
0.9375,-0.8125,-0.0625
1.25,-0.625,0.25
0.0625,-0.25,0.75
-0.5625,0.125,0.25
-0.875,0.3125,0.25
-0.125,0.5625,0.4375
1.25,0.75,0.3125
1.3125,0.1875,-0.0625
-0.3125,-0.5625,1.125
-1.1875,0.0625,2.6875
-2.8125,0.9375,1.5625
-4.375,0,0.25
-2.5,-1.875,0.125
1.375,-2.375,1.5
0.5,-1.0625,1.125
-2.25,-0.0625,-0.375
-3.1875,0.1875,-1
-1.1875,0.25,-0.3125
1.9375,0.3125,-0.4375
2.25,-0.25,-1.1875
2.1875,-0.625,-0.4375
1.625,-0.5,0.5
-1,0.1875,0.9375
-2.375,0.875,1.9375
-1,0.9375,2.6875
-0.5,0.25,2.375
-1.8125,-0.6875,2.0625
-3.375,-0.75,1.6875
-2.875,-1.1875,1.5625
-2.1875,-1.75,1.75
-1.25,-1.9375,1.375
-1.8125,-2.3125,1.375
-3.25,-2.375,1.4375
-4.5,-2.125,0.5625
-4.25,-1.4375,-0.125
-3.5625,-1.1875,0.0625
-2.125,-0.75,0.8125
-2.375,-0.25,0.625
-4.25,0.8125,0.3125
-4.875,1.3125,0.0625
-1.9375,1.375,0.625
-0.875,1.8125,0.1875
-0.75,1.625,-1.0625
-0.6875,1.3125,-2.125
0.9375,1.625,-2.0625
2.75,1.9375,-1.875
3.25,2,-1.1875
2.25,2,-0.75
0.375,1.5625,-1.75
0,0.875,-1.125
1.125,0.625,0.5625
0.125,1.1875,1.1875
-2.75,1.5625,0.75
-2.5,2.6875,1
-1.3125,3.3125,0.875
0.0625,3.125,0.5
0.25,1.875,0.875
1.5,0.8125,2.0625
0.75,-0.75,1.875
-2.375,-2.375,1.0625
-3.3125,-3,0.375
0.25,-3.3125,0.5
2,-3.3125,0.6875
1.25,-3.25,0.3125
-0.9375,-2.3125,-0.375
-2.125,-1.5625,-1.125
-0.875,-1.25,-0.75
0.375,-0.375,0.25
-0.8125,0.125,-0.1875
-2.4375,0.5,-0.375
-2,0.5,-0.25
-1.5625,-0.1875,-0.125
-1.125,-0.875,-0.125
-1.0625,-0.6875,-0.8125
-1.1875,-0.4375,-1.9375
0.125,-0.5625,-2.25
1.75,-0.4375,-1.625
1.4375,0.1875,-1.0625
-0.8125,0.625,-1.25
-1.5625,1.0625,-1.1875
-2.25,1.4375,-0.875
-1.375,1,-1.375
-0.625,0.6875,-1.1875
-1.1875,0.75,-0.625
-2.875,0.875,-1.1875
-2.6875,1.0625,-1.1875
-1.75,1.4375,-0.75
-1.5625,0.9375,-0.1875
-0.75,-0.1875,-0.0625
-2,-0.6875,-0.375
-3.375,-1.25,-0.25
-3.0625,-1.125,-0.5
-1.5,-0.0625,0
-1.5625,0.5625,-0.0625
-2.875,0.9375,-1
-0.5625,1.6875,-1.1875
0.5625,1.625,-1.4375
0.875,0.6875,-2.25
1.25,0.4375,-1.75
1.9375,0.4375,-1.4375
0.3125,-0.1875,-1.1875
-1.5625,-0.75,-0.625
-2.5,-0.6875,-0.6875
-1.5625,-0.5,-0.375
-0.9375,0.125,0.25
-0.9375,-0.125,0.5625
-2.125,-0.1875,0
-2.5,0.25,-1.1875
-0.9375,0.9375,-1.1875
1.625,0.6875,-0.3125
2.5,0.5,-0.0625
-0.1875,0.25,0
-2.125,0.0625,-0.625
0,-0.375,-0.3125
2,-0.6875,0.8125
1.8125,-0.5,1.0625
0.125,-0.875,0.6875
